circuit_section_id,circuit_id,line_situation,voltage,circuit_section_name_normalized,circuit_name_normalized,candidate_labels,candidate_bases,match_status,appendix_indices,appendix_node_labels,appendix_base_labels,gsp_candidates,resolution_notes
113221864_175728272,176376657.0,UNDERGROUND,66000.0,WEST MELTON 66KV 1548 - 175728272,WEST MELTON 66KV 1548 (GRID TRANSFORMER 3 3TO (603)) - WEST MELTON 132KV 1548,"[""WEST MELTON"", ""GRID TRANSFORMER 3TO""]","[""WEST MELTON"", ""GRID TRANSFORMER 3TO""]",unmatched,[],[],"[""WEST MELTON"", ""GRID TRANSFORMER 3TO""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Grimsby West"", ""Hartmoor"", ""Kirkstall B"", ""Knaresborough"", ""Norton"", ""Osbaldwick"", ""Stella South"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113221938_125149455,113296029.0,UNDERGROUND,66000.0,BALBY 45043 - 125149455,DONCASTER B 45039 (BALBY FEEDER ISOLATOR) - BALBY 45043 TEED,"[""DONCASTER B"", ""BALBY FEEDER""]","[""DONCASTER B"", ""BALBY FEEDER""]",matched,[1488],"[""DONCASTER B TRANSFORMER 1"", ""BALBY TRANSFORMER 1""]","[""DONCASTER B"", ""BALBY"", ""BALBY FEEDER""]","[""West Melton / Thorpe Marsh""]",Unique base pair match
113221938_125149456,113296029.0,UNDERGROUND,66000.0,BALBY 45043 - 125149456,DONCASTER B 45039 (BALBY FEEDER ISOLATOR) - BALBY 45043 TEED,"[""DONCASTER B"", ""BALBY FEEDER""]","[""DONCASTER B"", ""BALBY FEEDER""]",matched,[1488],"[""DONCASTER B TRANSFORMER 1"", ""BALBY TRANSFORMER 1""]","[""DONCASTER B"", ""BALBY"", ""BALBY FEEDER""]","[""West Melton / Thorpe Marsh""]",Unique base pair match
113221941_125302048,113302060.0,UNDERGROUND,66000.0,ARMTHORPE 45042 - 125302048,MARKHAM GATES 45054 (N) - ARMTHORPE 45042 TEED,"[""ARMTHORPE"", ""MARKHAM"", ""N""]","[""ARMTHORPE"", ""MARKHAM"", ""N""]",matched,[945],"[""MARKHAM GATES TRANSFORMER 1"", ""ARMTHORPE TRANSFORMER 2""]","[""MARKHAM"", ""ARMTHORPE"", ""MARKHAM GATES"", ""N""]","[""West Melton / Thorpe Marsh""]",Unique base pair match
113222443_123215515,113340338.0,UNDERGROUND,66000.0,BARNBURGH 22492 - 123215515,MEXBOROUGH 4743 (BARNBURGH 66KV A) - BARNBURGH 22492 TEED,"[""BARNBURGH"", ""MEXBOROUGH"", ""BARNBURGH A""]","[""BARNBURGH"", ""MEXBOROUGH"", ""BARNBURGH A""]",matched,[322],"[""BARNBURGH TRANSFORMER 1"", ""MEXBOROUGH TRANSFORMER 3""]","[""MEXBOROUGH"", ""BARNBURGH"", ""BARNBURGH A""]","[""West Melton / Thorpe Marsh""]",Unique base pair match
113223062_122905422,113325180.0,UNDERGROUND,33000.0,MIDDLETON TOWN STREET 3000 - 122905422,BEESTON ROYDS 132/33KV 693 (MIDDLETON TOWN STREET 2) - MIDDLETON TOWN STREET 3000 TEED,"[""MIDDLETON TOWN STREET"", ""BEESTON ROYDS""]","[""MIDDLETON TOWN STREET"", ""BEESTON ROYDS""]",unmatched,[],[],"[""BEESTON ROYDS"", ""MIDDLETON TOWN STREET""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge B"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""South Shields"", ""Stella North"", ""Tynemouth"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113223062_122905423,113325180.0,UNDERGROUND,33000.0,MIDDLETON TOWN STREET 3000 - 122905423,BEESTON ROYDS 132/33KV 693 (MIDDLETON TOWN STREET 2) - MIDDLETON TOWN STREET 3000 TEED,"[""MIDDLETON TOWN STREET"", ""BEESTON ROYDS""]","[""MIDDLETON TOWN STREET"", ""BEESTON ROYDS""]",unmatched,[],[],"[""BEESTON ROYDS"", ""MIDDLETON TOWN STREET""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge B"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""South Shields"", ""Stella North"", ""Tynemouth"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113223063_122903971,113269135.1,UNDERGROUND,33000.0,MIDDLETON TOWN STREET 3000 - 122903971,THORPE LANE NO 1 33KV LSI 4778 - BEESTON ROYDS 132/33KV 693 TEED,"[""MIDDLETON TOWN STREET"", ""THORPE LANE LSI"", ""BEESTON ROYDS""]","[""MIDDLETON TOWN STREET"", ""THORPE LANE LSI"", ""BEESTON ROYDS""]",unmatched,[],[],"[""THORPE LANE LSI"", ""BEESTON ROYDS"", ""MIDDLETON TOWN STREET""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Poppleton"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""South Shields"", ""Stella North"", ""Thurcroft"", ""Tynemouth"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113224648_125361537,113296394.0,UNDERGROUND,132000.0,DONCASTER CENTRAL 132/33 45040 - 125361537,DONCASTER CENTRAL 132/33 45040 INTERNALS:EHV SWITCH / DISCONNECTOR:775919159845 (TRANSFORMER 3 B) - EHV TRANSFORMER:199218736365,"[""DONCASTER CENTRAL"", ""SWITCH"", ""DISCONNECTOR"", ""TRANSFORMER B"", ""TRANSFORMER""]","[""DONCASTER CENTRAL"", ""SWITCH"", ""DISCONNECTOR"", ""TRANSFORMER B"", ""TRANSFORMER""]",unmatched,[],[],"[""DISCONNECTOR"", ""SWITCH"", ""TRANSFORMER B"", ""DONCASTER CENTRAL"", ""TRANSFORMER""]","[""Ferrybridge A"", ""Ferrybridge B"", ""Jordanthorpe"", ""Kirkstall B"", ""Norton"", ""Saltholme"", ""Skelton Grange"", ""Stella North"", ""Tynemouth"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113224667_124819844,113293901.0,UNDERGROUND,66000.0,BARNSLEY 22493 - 124819844,BARUGH 66/11KV 22490 (BARNSLEY 1 B) - BARNSLEY 22493 TEED,"[""BARNSLEY"", ""BARUGH"", ""BARNSLEY B""]","[""BARNSLEY"", ""BARUGH"", ""BARNSLEY B""]",ambiguous,"[920, 1478]",[],"[""BARNSLEY B"", ""BARUGH"", ""BARNSLEY""]","[""West Melton Section 3""]",Multiple Appendix rows share the same base pair
113224667_124819845,113293901.0,UNDERGROUND,66000.0,BARNSLEY 22493 - 124819845,BARUGH 66/11KV 22490 (BARNSLEY 1 B) - BARNSLEY 22493 TEED,"[""BARNSLEY"", ""BARUGH"", ""BARNSLEY B""]","[""BARNSLEY"", ""BARUGH"", ""BARNSLEY B""]",ambiguous,"[920, 1478]",[],"[""BARNSLEY B"", ""BARUGH"", ""BARNSLEY""]","[""West Melton Section 3""]",Multiple Appendix rows share the same base pair
113224668_123807361,113293894.0,UNDERGROUND,66000.0,BARNSLEY 22493 - 123807361,BARUGH 66/11KV 22490 (BARNSLEY 2 B) - BARNSLEY 22493 TEED,"[""BARNSLEY"", ""BARUGH"", ""BARNSLEY B""]","[""BARNSLEY"", ""BARUGH"", ""BARNSLEY B""]",ambiguous,"[920, 1478]",[],"[""BARNSLEY B"", ""BARUGH"", ""BARNSLEY""]","[""West Melton Section 3""]",Multiple Appendix rows share the same base pair
113224668_123807362,113293894.0,UNDERGROUND,66000.0,BARNSLEY 22493 - 123807362,BARUGH 66/11KV 22490 (BARNSLEY 2 B) - BARNSLEY 22493 TEED,"[""BARNSLEY"", ""BARUGH"", ""BARNSLEY B""]","[""BARNSLEY"", ""BARUGH"", ""BARNSLEY B""]",ambiguous,"[920, 1478]",[],"[""BARNSLEY B"", ""BARUGH"", ""BARNSLEY""]","[""West Melton Section 3""]",Multiple Appendix rows share the same base pair
113224910_113309548,113276508.0,UNDERGROUND,66000.0,CROWLE 45047 INTERNALS:BUSBARS:309930069026 - EHV CIRCUIT BREAKER:906599290728 TEED,RAWCLIFFE 1144 (TWEENBRIDGE WINDFARM) - CROWLE 45047 TEED,"[""CROWLE"", ""BUSBARS"", ""RAWCLIFFE"", ""TWEENBRIDGE WINDFARM""]","[""CROWLE"", ""BUSBARS"", ""RAWCLIFFE"", ""TWEENBRIDGE WINDFARM""]",unmatched,[],[],"[""TWEENBRIDGE WINDFARM"", ""CROWLE"", ""BUSBARS"", ""RAWCLIFFE""]","[""Blyth 132kV"", ""Blyth 66kV"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Fourstones 20kV"", ""Grimsby West"", ""Keadby"", ""Norton"", ""Osbaldwick"", ""Saltend North"", ""Spennymoor GSP"", ""Thurcroft"", ""West Melton / Thorpe Marsh""]",No base-pair match; review suggested GSPs
113225326_124112281,113306110.1,UNDERGROUND,33000.0,ILKLEY 5187 - 124112281,STRAIGHT LANE 4667 (ON POLE B46/A1135) - ILKLEY 5187 TEED,"[""ILKLEY"", ""STRAIGHT LANE"", ""ON POLE B46"", ""A1135""]","[""ILKLEY"", ""STRAIGHT LANE"", ""ON POLE B46"", ""A1135""]",unmatched,[],[],"[""ILKLEY"", ""A1135"", ""STRAIGHT LANE"", ""ON POLE B46""]","[""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Poppleton"", ""Saltend North"", ""Skelton Grange"", ""Thurcroft"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113225326_124112282,113306110.1,UNDERGROUND,33000.0,ILKLEY 5187 - 124112282,STRAIGHT LANE 4667 (ON POLE B46/A1135) - ILKLEY 5187 TEED,"[""ILKLEY"", ""STRAIGHT LANE"", ""ON POLE B46"", ""A1135""]","[""ILKLEY"", ""STRAIGHT LANE"", ""ON POLE B46"", ""A1135""]",unmatched,[],[],"[""ILKLEY"", ""A1135"", ""STRAIGHT LANE"", ""ON POLE B46""]","[""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Poppleton"", ""Saltend North"", ""Skelton Grange"", ""Thurcroft"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113226895_124105271,113303543.0,UNDERGROUND,66000.0,THORPE MARSH POWER STATION 45554 - 124105271,ASKERN PRIMARY 6072 (THORPE MARSH) - 124105272 TEED,"[""THORPE MARSH POWER STATION"", ""ASKERN PRIMARY"", ""THORPE MARSH""]","[""THORPE MARSH POWER STATION"", ""ASKERN PRIMARY"", ""THORPE MARSH""]",unmatched,[],[],"[""THORPE MARSH"", ""THORPE MARSH POWER STATION"", ""ASKERN PRIMARY""]","[""Drax"", ""Keadby"", ""Kirkstall B"", ""Norton"", ""Saltholme"", ""Skelton Grange"", ""West Melton / Thorpe Marsh""]",No base-pair match; review suggested GSPs
113227365_124442721,113290540.1,UNDERGROUND,33000.0,LOUTH 17 - 124442721,"KELSTERN 53 (G211/176, THE 33KV SW) - LOUTH 17 TEED","[""LOUTH"", ""KELSTERN"", ""G211"", ""THE SW""]","[""LOUTH"", ""KELSTERN"", ""G211"", ""THE SW""]",matched,[888],"[""KELSTERN LSI"", ""LOUTH TRANSFORMER 2""]","[""KELSTERN LSI"", ""LOUTH"", ""THE SW"", ""G211"", ""KELSTERN""]","[""Keadby""]",Unique base pair match
113227365_124442722,113290540.1,UNDERGROUND,33000.0,LOUTH 17 - 124442722,"KELSTERN 53 (G211/176, THE 33KV SW) - LOUTH 17 TEED","[""LOUTH"", ""KELSTERN"", ""G211"", ""THE SW""]","[""LOUTH"", ""KELSTERN"", ""G211"", ""THE SW""]",matched,[888],"[""KELSTERN LSI"", ""LOUTH TRANSFORMER 2""]","[""KELSTERN LSI"", ""LOUTH"", ""THE SW"", ""G211"", ""KELSTERN""]","[""Keadby""]",Unique base pair match
113228240_125360792,113296393.0,UNDERGROUND,25000.0,DONCASTER CENTRAL 132/33 45040 - 125360792,DONCASTER CENTRAL 132/33 45040 (N) - 125361556,"[""DONCASTER CENTRAL"", ""N""]","[""DONCASTER CENTRAL"", ""N""]",unmatched,[],[],"[""DONCASTER CENTRAL"", ""N""]","[""Norton"", ""Stella North"", ""Tynemouth"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113228548_121730286,113281080.1,UNDERGROUND,33000.0,BARNOLDSWICK 1683 - 121730286,SKIPTON ROAD 1755 (ON POLE B54/A4158) - BARNOLDSWICK 1683 TEED,"[""BARNOLDSWICK"", ""SKIPTON ROAD"", ""ON POLE B54"", ""A4158""]","[""BARNOLDSWICK"", ""SKIPTON ROAD"", ""ON POLE B54"", ""A4158""]",unmatched,[],[],"[""ON POLE B54"", ""A4158"", ""BARNOLDSWICK"", ""SKIPTON ROAD""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113228548_121730287,113281080.1,UNDERGROUND,33000.0,BARNOLDSWICK 1683 - 121730287,SKIPTON ROAD 1755 (ON POLE B54/A4158) - BARNOLDSWICK 1683 TEED,"[""BARNOLDSWICK"", ""SKIPTON ROAD"", ""ON POLE B54"", ""A4158""]","[""BARNOLDSWICK"", ""SKIPTON ROAD"", ""ON POLE B54"", ""A4158""]",unmatched,[],[],"[""ON POLE B54"", ""A4158"", ""BARNOLDSWICK"", ""SKIPTON ROAD""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113228554_121730162,113282305.1,UNDERGROUND,33000.0,BARNOLDSWICK 1683 - 121730162,LOTHERSDALE 1692 (ON POLE B53/98) - BARNOLDSWICK 1683 TEED,"[""BARNOLDSWICK"", ""LOTHERSDALE"", ""ON POLE B53""]","[""BARNOLDSWICK"", ""LOTHERSDALE"", ""ON POLE B53""]",unmatched,[],[],"[""ON POLE B53"", ""BARNOLDSWICK"", ""LOTHERSDALE""]","[""Bradford West""]",No base-pair match; review suggested GSPs
113228554_121730163,113282305.1,UNDERGROUND,33000.0,BARNOLDSWICK 1683 - 121730163,LOTHERSDALE 1692 (ON POLE B53/98) - BARNOLDSWICK 1683 TEED,"[""BARNOLDSWICK"", ""LOTHERSDALE"", ""ON POLE B53""]","[""BARNOLDSWICK"", ""LOTHERSDALE"", ""ON POLE B53""]",unmatched,[],[],"[""ON POLE B53"", ""BARNOLDSWICK"", ""LOTHERSDALE""]","[""Bradford West""]",No base-pair match; review suggested GSPs
113229150_126282876,113341082.1,UNDERGROUND,66000.0,TICKHILL ROAD 66/11KV 1059 - 126282876,DINNINGTON 2147 (TICKHILL RD B) - TICKHILL ROAD 66/11KV 1059 TEED,"[""TICKHILL ROAD"", ""DINNINGTON"", ""TICKHILL RD B""]","[""TICKHILL ROAD"", ""DINNINGTON"", ""TICKHILL RD B""]",ambiguous,"[924, 1484]",[],"[""TICKHILL RD B"", ""ALSING ROAD"", ""BLACKBURN MEADOWS B"", ""TICKHILL ROAD"", ""DINNINGTON""]","[""West Melton / Thorpe Marsh""]",Multiple Appendix rows share the same base pair
113229150_126282877,113341082.1,UNDERGROUND,66000.0,TICKHILL ROAD 66/11KV 1059 - 126282877,DINNINGTON 2147 (TICKHILL RD B) - TICKHILL ROAD 66/11KV 1059 TEED,"[""TICKHILL ROAD"", ""DINNINGTON"", ""TICKHILL RD B""]","[""TICKHILL ROAD"", ""DINNINGTON"", ""TICKHILL RD B""]",ambiguous,"[924, 1484]",[],"[""TICKHILL RD B"", ""ALSING ROAD"", ""BLACKBURN MEADOWS B"", ""TICKHILL ROAD"", ""DINNINGTON""]","[""West Melton / Thorpe Marsh""]",Multiple Appendix rows share the same base pair
113229155_126282855,113338244.607,UNDERGROUND,66000.0,TICKHILL ROAD 66/11KV 1059 - 126282855,MALTBY COLLIERY 66/11KV 6220 (TICKHILL ROAD 66KV A) - 126282856 TEED,"[""TICKHILL ROAD"", ""MALTBY COLLIERY"", ""TICKHILL ROAD A""]","[""TICKHILL ROAD"", ""MALTBY COLLIERY"", ""TICKHILL ROAD A""]",unmatched,[],[],"[""TICKHILL ROAD A"", ""MALTBY COLLIERY"", ""TICKHILL ROAD""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""Thurcroft"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113229611_122027128,113297275.113,UNDERGROUND,132000.0,BLACKBURN MEADOWS B 5578 - 122027128 TEED,WEST MELTON 132KV 1548 - BLACKBURN MEADOWS B 5578 TEED,"[""BLACKBURN MEADOWS B"", ""WEST MELTON""]","[""BLACKBURN MEADOWS B"", ""WEST MELTON""]",unmatched,[],[],"[""WEST MELTON"", ""BLACKBURN MEADOWS B""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Kirkstall B"", ""Knaresborough"", ""Norton"", ""Osbaldwick"", ""Skelton Grange"", ""Stella South"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113230667_123686438,113301806.0,UNDERGROUND,132000.0,SCUNTHORPE SOUTH 25 - 123686438,SCUNTHORPE NORTH 24 (SCUNTHORPE SOUTH 2) - 123686439,"[""SCUNTHORPE SOUTH"", ""SCUNTHORPE NORTH""]","[""SCUNTHORPE SOUTH"", ""SCUNTHORPE NORTH""]",ambiguous,"[897, 1460]",[],"[""SCUNTHORPE SOUTH"", ""SCUNTHORPE NORTH""]","[""Keadby""]",Multiple Appendix rows share the same base pair
113230683_122137431,113314391.0,UNDERGROUND,132000.0,GIRLINGTON 1526 - 122137431,BRADFORD WEST 1 (GIRLINGTON 2 FEEDER ISOL 903) - GIRLINGTON 1526,"[""GIRLINGTON"", ""BRADFORD WEST"", ""GIRLINGTON FEEDER""]","[""GIRLINGTON"", ""BRADFORD WEST"", ""GIRLINGTON FEEDER""]",matched,[17],"[""GIRLINGTON TRANSFORMER 2"", ""BRADFORD WEST SGT2""]","[""GIRLINGTON"", ""GIRLINGTON FEEDER"", ""BRADFORD WEST"", ""BRADFORD WEST SGT2""]","[""Bradford West""]",Unique base pair match
113230683_122137432,113314391.0,UNDERGROUND,132000.0,GIRLINGTON 1526 - 122137432,BRADFORD WEST 1 (GIRLINGTON 2 FEEDER ISOL 903) - GIRLINGTON 1526,"[""GIRLINGTON"", ""BRADFORD WEST"", ""GIRLINGTON FEEDER""]","[""GIRLINGTON"", ""BRADFORD WEST"", ""GIRLINGTON FEEDER""]",matched,[17],"[""GIRLINGTON TRANSFORMER 2"", ""BRADFORD WEST SGT2""]","[""GIRLINGTON"", ""GIRLINGTON FEEDER"", ""BRADFORD WEST"", ""BRADFORD WEST SGT2""]","[""Bradford West""]",Unique base pair match
113230828_125129296,113311364.0,UNDERGROUND,132000.0,BRADFORD 1527 - 125129296 TEED,BRADFORD 1527 INTERNALS:EHV SWITCH / DISCONNECTOR:461078992655 (TRANSFORMER 113) - EHV TRANSFORMER:941429569389 TEED,"[""BRADFORD"", ""SWITCH"", ""DISCONNECTOR"", ""TRANSFORMER""]","[""BRADFORD"", ""SWITCH"", ""DISCONNECTOR"", ""TRANSFORMER""]",unmatched,[],[],"[""SWITCH"", ""TRANSFORMER"", ""BRADFORD"", ""DISCONNECTOR""]","[""Bradford West"", ""Saltholme""]",No base-pair match; review suggested GSPs
113231176_160721782,113296472.604,DUCTED,66000.0,WEST END LANE 45059 - 160721782,BALBY 45043 (WEST END LANE) - WEST END LANE 45059 TEED,"[""WEST END"", ""WEST END LANE""]","[""WEST END"", ""WEST END LANE""]",unmatched,[],[],"[""WEST END LANE"", ""WEST END""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Knaresborough"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Poppleton"", ""Saltend North"", ""Skelton Grange"", ""Stella South"", ""Thurcroft"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113231176_160721783,113296472.604,DUCTED,66000.0,WEST END LANE 45059 - 160721783,BALBY 45043 (WEST END LANE) - WEST END LANE 45059 TEED,"[""WEST END"", ""WEST END LANE""]","[""WEST END"", ""WEST END LANE""]",unmatched,[],[],"[""WEST END LANE"", ""WEST END""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Knaresborough"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Poppleton"", ""Saltend North"", ""Skelton Grange"", ""Stella South"", ""Thurcroft"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113231662_122873504,176376661.0,UNDERGROUND,66000.0,KILNHURST 49642 - 122873504,WEST MELTON 66KV 1548 (KILNHURST) - KILNHURST 49642 TEED,"[""KILNHURST"", ""WEST MELTON""]","[""KILNHURST"", ""WEST MELTON""]",matched,[962],"[""WEST MELTON TRANSFORMER 1"", ""KILNHURST TRANSFORMER 1""]","[""WEST MELTON"", ""KILNHURST""]","[""West Melton Section 3""]",Unique base pair match
113231662_174705255,176376661.0,UNDERGROUND,66000.0,KILNHURST 49642 - 174705255,WEST MELTON 66KV 1548 (KILNHURST) - KILNHURST 49642 TEED,"[""KILNHURST"", ""WEST MELTON""]","[""KILNHURST"", ""WEST MELTON""]",matched,[962],"[""WEST MELTON TRANSFORMER 1"", ""KILNHURST TRANSFORMER 1""]","[""WEST MELTON"", ""KILNHURST""]","[""West Melton Section 3""]",Unique base pair match
113231875_175911801,113314991.0,UNDERGROUND,132000.0,MENSTON 1524 - 175911801,BRADFORD WEST 1 (MENSTON FEEDER ISOL 303) - MENSTON 1524 TEED,"[""MENSTON"", ""BRADFORD WEST"", ""MENSTON FEEDER""]","[""MENSTON"", ""BRADFORD WEST"", ""MENSTON FEEDER""]",unmatched,[],[],"[""BRADFORD WEST"", ""MENSTON"", ""MENSTON FEEDER""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Grimsby West"", ""Hartmoor"", ""Kirkstall B"", ""Knaresborough"", ""Norton"", ""Osbaldwick"", ""Stella South"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113231875_178127158,113314991.0,UNDERGROUND,132000.0,MENSTON 1524 - 178127158,BRADFORD WEST 1 (MENSTON FEEDER ISOL 303) - MENSTON 1524 TEED,"[""MENSTON"", ""BRADFORD WEST"", ""MENSTON FEEDER""]","[""MENSTON"", ""BRADFORD WEST"", ""MENSTON FEEDER""]",unmatched,[],[],"[""BRADFORD WEST"", ""MENSTON"", ""MENSTON FEEDER""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Grimsby West"", ""Hartmoor"", ""Kirkstall B"", ""Knaresborough"", ""Norton"", ""Osbaldwick"", ""Stella South"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113231881_175353433,113304111.6,UNDERGROUND,66000.0,WHEATLEY PARK 45060 - 175353433,THORPE MARSH POWER STATION 45554 (WHEATLEY PARK) - WHEATLEY PARK 45060 TEED,"[""WHEATLEY"", ""THORPE MARSH POWER STATION"", ""WHEATLEY PARK""]","[""WHEATLEY"", ""THORPE MARSH POWER STATION"", ""WHEATLEY PARK""]",unmatched,[],[],"[""WHEATLEY"", ""THORPE MARSH POWER STATION"", ""WHEATLEY PARK""]","[""Drax"", ""Elland"", ""Keadby"", ""Kirkstall B"", ""Norton"", ""Norton Lees"", ""Saltholme"", ""Sheffield City"", ""Skelton Grange"", ""Thurcroft"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113231881_175353525,113304111.6,UNDERGROUND,66000.0,WHEATLEY PARK 45060 - 175353525,THORPE MARSH POWER STATION 45554 (WHEATLEY PARK) - WHEATLEY PARK 45060 TEED,"[""WHEATLEY"", ""THORPE MARSH POWER STATION"", ""WHEATLEY PARK""]","[""WHEATLEY"", ""THORPE MARSH POWER STATION"", ""WHEATLEY PARK""]",unmatched,[],[],"[""WHEATLEY"", ""THORPE MARSH POWER STATION"", ""WHEATLEY PARK""]","[""Drax"", ""Elland"", ""Keadby"", ""Kirkstall B"", ""Norton"", ""Norton Lees"", ""Saltholme"", ""Sheffield City"", ""Skelton Grange"", ""Thurcroft"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
